7456,-2,650
8432,-2,626
9656,-2,601
4852,-1,994
11466,-1,576
854,-1,837
14050,-1,551
1454,-1,875
18238,-1,526
3682,-1,903
22614,-1,501
3852,-1,878
30358,-1,475
4032,-1,852
31400,-1,449
4102,0,825
52102,0,423
4114,0,798
48034,0,396
4630,0,775
32223,0,368
4908,0,749
29370,0,340
5658,0,726
6158,0,701
31590,0,287
6744,1,676
31696,1,260
7446,1,650
8430,1,626
9652,1,601
4820,2,994
11442,2,576
858,2,838
14016,2,551
1454,2,875
18188,2,526
3682,2,903
22580,2,501
3850,2,878
30322,2,475
4035,2,852
31570,2,449
4114,3,825
48364,3,423
4116,3,798
52166,3,396
4628,3,775
32462,3,368
4874,3,749
33668,3,341
5654,3,726
31558,3,314
6162,3,701
31588,3,287
6740,4,676
31852,4,260
7444,5,650
8418,5,625
9652,5,601
4796,5,993
11418,5,576
872,5,840
13986,6,551
1466,6,876
18130,6,526
3688,6,903
22552,6,501
3848,6,878
30276,6,475
4032,6,852
31726,6,449
4138,6,826
52188,6,423
4126,7,798
52178,7,396
4596,7,774
34306,7,368
4854,7,749
30676,7,341
5644,7,726
30558,7,314
6154,7,701
31562,7,287
6740,7,676
32810,7,260
7442,8,650
8406,8,625
9628,8,601
692,9,827
11416,9,576
864,9,839
13958,9,551
1474,9,877
18064,9,526
3680,9,903
22514,9,501
3846,9,878
30252,9,475
4038,9,852
31876,9,449
4154,10,826
52192,10,423
4132,10,798
48870,10,396
4450,10,773
33746,10,368
4830,10,749
30584,10,341
5642,10,726
30506,10,314
6154,10,701
31666,10,287
6732,11,676
32892,11,260
7428,11,650
8404,12,625
9624,12,601
678,12,822
11402,12,576
872,12,840
13934,12,551
1454,12,875
17996,12,526
3682,12,903
22484,13,501
3844,13,878
30466,13,475
4035,13,852
32048,13,449
4170,13,826
52204,13,423
4148,13,798
32490,13,395
4396,13,773
29866,13,368
4794,13,749
30714,14,341
5642,14,726
30506,14,314
6146,14,701
31388,14,287
6730,14,676
31952,14,260
7424,15,650
8406,15,625
9614,15,601
690,15,826
11394,15,576
884,15,842
13906,16,551
1456,16,876
17950,16,526
3686,16,903
22444,16,501
3850,16,878
30408,16,475
4024,16,852
32218,16,449
4196,16,826
52236,16,423
4160,17,798
52268,17,396
4388,17,773
31968,17,368
4760,17,748
32037,17,341
5636,17,726
30938,17,314
6148,17,701
31318,17,287
6726,18,676
31784,18,260
7422,18,650
8392,18,625
9604,18,601
680,19,823
11384,19,576
892,19,844
13874,19,551
1440,19,874
17900,19,526
3688,19,903
22416,19,501
3840,19,877
4027,19,852
32372,19,449
4218,20,826
52278,20,423
4182,20,799
48724,20,396
4384,20,773
30098,20,368
4740,20,748
30828,20,341
5630,20,726
30830,20,314
6146,20,701
31118,20,287
6716,21,675
33760,21,260
7414,21,650
8394,22,625
9590,22,601
680,22,823
11374,22,576
900,22,845
13844,22,551
1442,22,875
17866,22,526
3686,22,903
22382,23,501
3832,23,877
30496,23,475
4022,23,852
32540,23,449
4236,23,826
52294,23,423
4206,23,799
52328,23,396
4384,23,773
32976,23,368
4732,23,748
30760,24,341
5628,24,726
34624,24,314
6140,24,701
30704,24,287
6718,24,675
32084,24,260
7406,25,650
8388,25,625
9582,25,601
706,26,831
11356,26,576
892,26,844
13820,26,551
1440,26,874
17814,26,526
3692,26,904
22342,26,501
3834,26,877
31944,26,476
4027,26,852
32716,26,449
4236,27,826
31624,27,422
4226,27,799
52346,27,396
4382,27,773
36700,27,368
4724,27,748
31176,27,341
5624,27,726
30334,27,314
6140,27,701
6710,28,675
7398,28,650
8380,28,625
9574,28,601
692,29,827
11332,29,576
896,29,844
13796,29,551
1436,29,874
17762,29,526
3690,29,904
22316,29,501
3842,29,878
32008,29,476
4032,29,852
32878,29,449
4230,30,826
31620,30,422
4248,30,799
32710,30,395
4386,30,773
31166,30,368
4728,30,748
31212,30,341
5620,30,726
33076,30,314
6142,31,701
33540,31,287
6710,31,675
7398,32,650
8382,32,625
9552,32,600
704,32,830
11322,32,576
914,32,848
13774,33,551
1436,33,874
3686,33,903
22274,33,501
3838,33,877
32088,33,476
4032,33,852
31402,33,449
4238,33,826
52378,33,423
4272,33,799
52404,34,396
4380,34,773
30748,34,368
4724,34,748
30906,34,341
5614,34,726
32496,34,314
6122,34,701
31906,34,287
6696,34,675
33810,34,260
7382,35,650
8370,35,625
9570,36,601
686,36,825
11300,36,576
912,36,847
13744,36,551
1436,36,874
3694,36,904
22250,36,501
3834,36,877
32130,36,476
4030,37,852
31414,37,449
4238,37,826
52400,37,423
4302,37,800
32806,37,395
4374,37,773
30340,37,368
4722,37,748
30810,37,341
5612,37,725
32508,37,314
6118,38,700
31752,38,287
6698,38,675
33086,38,260
7378,38,650
8366,38,625
9542,38,600
690,39,826
11284,39,576
910,39,847
13722,39,551
1440,39,874
3700,39,904
22210,39,501
3844,39,878
32162,39,476
4014,39,852
31448,39,449
4244,40,826
52450,40,423
4316,40,800
52462,40,396
4380,40,773
46908,40,369
4712,40,748
30868,40,341
5616,40,726
32200,40,314
6108,40,700
33022,40,287
6698,41,675
32968,41,260
7376,42,650
8364,42,625
9534,42,600
688,42,825
11262,42,576
906,42,846
13698,43,551
1458,43,876
17628,43,526
3712,43,904
22164,43,501
3848,43,878
31390,43,476
4019,43,852
33594,43,449
4244,43,826
52478,43,423
4330,43,800
46070,44,396
4374,44,773
47098,44,369
4710,44,748
31050,44,341
5608,44,725
32264,44,314
6106,44,700
33268,44,287
6692,44,675
53040,44,262
7366,45,650
8352,45,625
9522,46,600
688,46,825
11242,46,576
908,46,847
13672,46,551
1452,46,875
17656,46,526
1600,46,856
22132,46,501
3840,46,877
31358,46,476
4014,47,852
33784,47,449
4250,47,826
52518,47,423
4344,47,800
31966,47,395
4388,47,773
32130,47,368
4716,47,748
29650,47,340
5602,47,725
32644,47,314
6108,48,700
32744,48,287
6686,48,675
31994,48,260
7362,48,650
8350,49,625
9516,49,600
698,49,828
11230,49,576
912,49,847
13648,49,551
1454,49,875
17630,49,526
1566,49,854
22160,50,501
3842,50,878
31452,50,476
4018,50,852
33964,50,449
4240,50,826
52564,50,423
4366,50,800
