4080,-3,825
52016,-3,423
4126,-3,798
47930,-3,396
4566,-3,774
32104,-2,368
4742,-2,748
29256,-2,340
5644,-2,726
31496,-2,314
6158,-2,701
31492,-2,287
6748,-2,676
31608,-2,260
7444,-1,650
8432,-1,626
9668,-1,601
670,-1,820
11450,-1,576
860,-1,838
14032,0,551
1458,0,876
18230,0,526
3676,0,903
22604,0,501
3834,0,877
30976,0,476
4019,0,852
31472,0,449
4098,0,825
48262,0,423
4126,1,798
33710,1,395
4444,1,773
32362,1,368
4734,1,748
33540,1,341
5652,1,726
31452,1,314
6154,1,701
31502,1,287
6748,1,676
31742,1,260
7438,2,650
8414,2,625
9660,2,601
692,3,827
11428,3,576
874,3,841
14004,3,551
1484,3,877
18166,3,526
3688,3,903
22572,3,501
3838,3,877
30180,3,475
4018,3,852
31628,3,449
4122,4,826
48266,4,423
4136,4,798
52076,4,396
4412,4,773
34180,4,368
4740,4,748
30552,4,341
5646,4,726
30434,4,314
6152,4,701
31470,4,287
6736,5,676
32735,5,260
7430,6,650
8420,6,625
9648,6,601
660,6,817
11408,6,576
866,6,839
13978,6,551
1472,6,877
18090,7,526
3686,7,903
22528,7,501
3834,7,877
30138,7,475
4016,7,852
31786,7,449
4144,7,826
52076,7,423
4142,7,798
52138,7,396
4406,7,773
33648,8,368
4738,8,748
30496,8,341
5642,8,726
30338,8,314
6146,8,701
31612,8,287
6732,8,676
32792,8,260
7428,9,650
8406,9,625
9630,9,601
698,10,828
11412,10,576
866,10,839
13952,10,551
1480,10,877
18050,10,526
3688,10,903
22502,10,501
3834,10,877
31436,10,476
4010,10,852
31952,10,449
4156,11,826
52096,11,423
4140,11,798
32380,11,395
4402,11,773
29764,11,367
4730,11,748
30668,11,341
5636,11,726
30454,11,314
6142,11,701
31292,11,287
6730,12,676
31836,12,260
7416,12,650
8402,13,625
9616,13,601
676,13,822
11396,13,576
878,13,841
13924,13,551
1454,13,875
17980,13,526
3684,13,903
22462,14,501
3830,14,877
31584,14,476
4022,14,852
32118,14,449
4178,14,826
52118,14,423
4160,14,798
52160,14,396
4398,14,773
31854,14,368
4730,14,748
31952,15,341
5638,15,726
30800,15,314
6148,15,701
31208,15,287
6726,15,676
31630,15,260
7418,16,650
8390,16,625
9614,16,601
690,16,826
11392,16,576
888,16,843
13896,17,551
1448,17,875
17924,17,526
3686,17,903
22444,17,501
3824,17,877
31726,17,476
4016,17,852
32278,17,449
4208,18,826
52148,18,423
4176,18,799
48616,18,396
4388,18,773
29980,18,368
4732,18,748
30724,18,341
5630,18,726
30676,18,314
6142,18,701
30992,18,287
6722,19,676
33668,19,260
7410,19,650
8382,19,625
9608,20,601
702,20,830
11384,20,576
886,20,843
13876,20,551
1442,20,875
17898,20,526
3686,20,903
22412,20,501
3824,20,877
31810,20,476
4024,21,852
32450,21,449
4224,21,826
52160,21,423
4192,21,799
52216,21,396
4394,21,773
32868,21,368
4736,21,748
30644,21,341
5628,21,726
30312,21,314
6138,22,701
30598,22,287
6722,22,676
31966,22,260
7404,22,650
8378,23,625
9590,23,601
646,23,812
11374,23,576
888,23,843
13836,23,551
1438,23,874
17842,23,526
3682,23,903
22376,24,501
3824,24,877
31904,24,476
4018,24,852
32607,24,449
4236,24,826
31506,24,422
4208,24,799
52240,24,396
4394,24,773
36578,24,368
4724,24,748
31084,25,341
5624,25,726
30208,25,314
6124,25,701
30552,25,287
6714,25,675
33750,25,260
7394,26,650
8372,26,625
9580,26,601
660,26,817
11350,26,576
900,26,845
13814,26,551
1436,26,874
17806,27,526
3688,27,903
22336,27,501
3836,27,877
31960,27,476
4011,27,852
31366,27,449
4230,27,826
31508,27,422
4228,27,799
32604,27,395
4388,27,773
31034,28,368
4732,28,748
31094,28,341
5622,28,726
32936,28,314
6124,28,701
33584,28,287
6712,28,675
34452,28,260
7388,29,650
8378,29,625
9578,30,601
690,30,826
11336,30,576
910,30,847
13788,30,551
1436,30,874
17710,30,526
3682,30,903
22306,31,501
3836,31,877
32031,31,476
4014,31,852
31296,31,449
4240,31,826
52262,31,423
4266,31,799
52284,31,396
4384,31,773
30480,31,368
4864,31,749
30790,32,341
5624,32,726
32398,32,314
6116,32,700
31854,32,287
6712,32,675
33676,32,260
7380,33,650
8372,33,625
9576,33,601
680,33,823
11318,33,576
902,33,846
13768,34,551
1446,34,875
3694,34,904
22268,34,501
3832,34,877
32067,34,476
4008,34,852
31308,34,449
4240,34,826
52304,34,423
4302,35,800
32689,35,395
4398,35,773
30228,35,368
5182,35,751
30680,35,341
5612,35,725
32357,35,314
6120,35,700
31614,35,287
6702,35,675
32966,35,260
