22692,-3,501
3838,-3,877
31094,-3,476
4003,-3,852
31354,-3,449
4098,-2,825
51944,-2,423
4128,-2,798
33584,-2,395
4420,-2,773
32247,-2,368
5228,-2,751
33432,-2,341
5642,-2,726
31330,-2,314
6146,-2,701
31406,-2,287
6754,-1,676
31628,-1,260
7440,-1,650
8432,0,626
9690,0,601
688,0,825
11466,0,576
860,0,838
14060,0,551
1478,0,877
18284,0,526
3682,0,903
22652,1,501
3832,1,877
31264,1,476
4006,1,852
31508,1,449
4112,1,825
48130,1,423
4122,1,798
51950,1,396
4416,1,773
34078,1,368
5218,1,751
30442,2,340
5636,2,726
30318,2,314
6148,2,701
31358,2,287
6748,2,676
32665,2,260
7436,2,650
8430,3,626
9674,3,601
660,3,817
11452,3,576
858,3,838
14030,3,551
1474,3,877
18218,3,526
3682,3,903
22628,4,501
3836,4,877
31360,4,476
4010,4,852
31662,4,449
4118,4,825
51944,4,423
4126,4,798
51970,4,396
4414,4,773
33522,4,368
5216,4,751
30256,5,340
5636,5,726
30190,5,314
6148,5,701
31490,5,287
6744,5,676
32670,5,260
7432,6,650
8426,6,625
9664,6,601
666,7,819
11430,7,576
876,7,841
14006,7,551
1484,7,877
18166,7,526
3688,7,903
22600,7,501
3828,7,877
31472,7,476
4010,7,852
31828,7,449
4134,8,826
51970,8,423
4148,8,798
32262,8,395
4412,8,773
29638,8,367
5204,8,751
30568,8,341
5634,8,726
30364,8,314
6150,8,701
31158,8,287
6742,9,676
31710,9,260
7428,9,650
8412,10,625
9644,10,601
676,10,822
11416,10,576
876,10,841
13976,10,551
1474,10,877
18098,10,526
3688,10,903
22556,11,501
3832,11,877
31596,11,476
4008,11,852
31986,11,449
4160,11,826
51996,11,423
4182,11,799
52014,11,396
4410,11,773
31740,11,368
5206,11,751
31816,12,341
5626,12,726
30668,12,314
6144,12,701
31116,12,287
6738,12,676
31520,12,260
7420,13,650
8402,13,625
9638,13,601
678,13,822
11406,13,576
878,13,841
13940,13,551
1450,14,875
18020,14,526
3680,14,903
22530,14,501
3824,14,877
31702,14,476
4014,14,852
32148,14,449
4188,14,826
52016,14,423
4214,14,799
52060,14,396
4410,15,773
29834,15,368
5204,15,751
30582,15,341
5624,15,726
30514,15,314
6138,15,701
30828,15,287
6734,15,676
33560,15,260
7412,16,650
8402,16,625
9624,17,601
686,17,825
11400,17,576
880,17,842
13930,17,551
1438,17,874
17970,17,526
3678,17,903
22490,18,501
3828,18,877
31792,18,476
4006,18,852
32316,18,449
4220,18,826
52036,18,423
4256,18,799
52082,18,396
4418,18,773
32741,18,368
5200,19,751
30538,19,341
5618,19,726
30206,19,314
6138,19,701
30492,19,287
6734,19,676
31840,19,260
7406,20,650
8396,20,625
9618,20,601
678,20,822
11392,20,576
884,20,842
13896,20,551
1438,20,874
17930,21,526
3686,21,903
22468,21,501
3826,21,877
31870,21,476
4003,21,852
32479,21,449
4238,21,826
31388,21,422
4298,21,800
52098,21,396
4436,22,773
